country,date,total_cases,new_cases,total_deaths,new_deaths,region,disease
Malaysia,2003-05-14,7.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-15,7.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-16,7.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-17,7.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-19,7.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-20,7.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-21,8.0,1.0,2.0,0.0,,SARS
Malaysia,2003-05-22,8.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-23,8.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-24,8.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-26,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-27,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-28,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-29,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-30,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-05-31,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-02,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-03,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-04,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-05,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-06,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-09,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-10,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-11,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-12,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-13,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-16,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-17,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-18,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-19,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-20,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-23,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-24,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-25,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-26,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-27,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-06-30,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-07-01,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-07-02,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-07-03,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-07-04,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-07-07,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-07-08,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-07-09,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-07-10,5.0,0.0,2.0,0.0,,SARS
Malaysia,2003-07-11,5.0,0.0,2.0,0.0,,SARS
Mongolia,2003-04-17,3.0,0.0,0.0,0.0,,SARS
Mongolia,2003-04-18,3.0,0.0,0.0,0.0,,SARS
Mongolia,2003-04-19,3.0,0.0,0.0,0.0,,SARS
Mongolia,2003-04-21,3.0,0.0,0.0,0.0,,SARS
Mongolia,2003-04-22,3.0,0.0,0.0,0.0,,SARS
Mongolia,2003-04-23,3.0,0.0,0.0,0.0,,SARS
Mongolia,2003-04-24,3.0,0.0,0.0,0.0,,SARS
Mongolia,2003-04-25,3.0,0.0,0.0,0.0,,SARS
Mongolia,2003-04-26,5.0,2.0,0.0,0.0,,SARS
Mongolia,2003-04-28,5.0,0.0,0.0,0.0,,SARS
Mongolia,2003-04-29,5.0,0.0,0.0,0.0,,SARS
Mongolia,2003-04-30,6.0,1.0,0.0,0.0,,SARS
Mongolia,2003-05-01,6.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-02,8.0,2.0,0.0,0.0,,SARS
Mongolia,2003-05-03,8.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-05,8.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-06,8.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-07,9.0,1.0,0.0,0.0,,SARS
Mongolia,2003-05-08,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-09,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-10,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-12,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-13,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-14,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-15,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-16,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-17,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-19,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-20,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-21,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-22,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-23,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-24,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-26,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-27,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-28,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-29,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-30,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-05-31,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-02,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-03,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-04,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-05,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-06,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-09,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-10,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-11,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-12,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-13,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-16,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-17,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-18,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-19,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-20,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-23,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-24,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-25,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-26,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-27,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-06-30,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-07-01,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-07-02,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-07-03,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-07-04,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-07-07,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-07-08,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-07-09,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-07-10,9.0,0.0,0.0,0.0,,SARS
Mongolia,2003-07-11,9.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-02,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-03,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-05,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-06,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-07,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-08,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-09,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-10,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-12,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-13,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-14,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-15,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-16,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-17,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-19,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-20,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-21,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-22,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-23,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-24,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-26,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-27,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-28,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-29,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-30,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-05-31,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-02,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-03,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-04,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-05,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-06,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-09,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-10,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-11,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-12,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-13,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-16,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-17,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-18,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-19,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-20,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-23,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-24,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-25,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-26,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-27,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-06-30,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-07-01,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-07-02,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-07-03,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-07-04,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-07-07,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-07-08,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-07-09,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-07-10,1.0,0.0,0.0,0.0,,SARS
New Zealand,2003-07-11,1.0,0.0,0.0,0.0,,SARS
Philippines,2003-04-14,1.0,0.0,0.0,0.0,,SARS
Philippines,2003-04-15,1.0,0.0,0.0,0.0,,SARS
Philippines,2003-04-16,1.0,0.0,0.0,0.0,,SARS
Philippines,2003-04-17,1.0,0.0,0.0,0.0,,SARS
Philippines,2003-04-18,1.0,0.0,0.0,0.0,,SARS
Philippines,2003-04-19,1.0,0.0,0.0,0.0,,SARS
Philippines,2003-04-21,2.0,1.0,1.0,1.0,,SARS
Philippines,2003-04-22,2.0,0.0,1.0,0.0,,SARS
Philippines,2003-04-23,2.0,0.0,1.0,0.0,,SARS
Philippines,2003-04-24,2.0,0.0,1.0,0.0,,SARS
Philippines,2003-04-25,2.0,0.0,1.0,0.0,,SARS
Philippines,2003-04-26,4.0,2.0,2.0,1.0,,SARS
Philippines,2003-04-28,4.0,0.0,2.0,0.0,,SARS
Philippines,2003-04-29,4.0,0.0,2.0,0.0,,SARS
Philippines,2003-04-30,4.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-01,4.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-02,3.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-03,3.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-05,3.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-06,3.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-07,10.0,7.0,2.0,0.0,,SARS
Philippines,2003-05-08,10.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-09,10.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-10,10.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-12,10.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-13,10.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-14,10.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-15,12.0,2.0,2.0,0.0,,SARS
Philippines,2003-05-16,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-17,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-19,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-20,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-21,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-22,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-23,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-24,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-26,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-27,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-28,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-29,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-30,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-05-31,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-02,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-03,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-04,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-05,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-06,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-09,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-10,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-11,12.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-12,14.0,2.0,2.0,0.0,,SARS
Philippines,2003-06-13,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-16,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-17,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-18,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-19,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-20,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-23,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-24,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-25,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-26,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-27,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-06-30,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-07-01,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-07-02,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-07-03,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-07-04,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-07-07,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-07-08,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-07-09,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-07-10,14.0,0.0,2.0,0.0,,SARS
Philippines,2003-07-11,14.0,0.0,2.0,0.0,,SARS
Poland,2003-05-01,1.0,0.0,0.0,0.0,,SARS
Poland,2003-05-02,1.0,0.0,0.0,0.0,,SARS
Poland,2003-05-03,1.0,0.0,0.0,0.0,,SARS
Poland,2003-05-05,1.0,0.0,0.0,0.0,,SARS
Poland,2003-05-06,1.0,0.0,0.0,0.0,,SARS
Poland,2003-05-07,1.0,0.0,0.0,0.0,,SARS
Poland,2003-05-08,1.0,0.0,0.0,0.0,,SARS
Poland,2003-05-09,1.0,0.0,0.0,0.0,,SARS
Poland,2003-05-10,1.0,0.0,0.0,0.0,,SARS
Poland,2003-05-12,1.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-04-29,1.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-04-30,1.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-01,1.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-02,1.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-03,1.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-05,1.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-06,1.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-07,1.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-08,1.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-09,1.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-10,1.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-12,2.0,1.0,0.0,0.0,,SARS
Republic of Korea,2003-05-13,2.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-14,3.0,1.0,0.0,0.0,,SARS
Republic of Korea,2003-05-15,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-16,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-17,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-19,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-20,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-21,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-22,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-23,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-24,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-26,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-27,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-28,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-29,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-30,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-05-31,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-02,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-03,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-04,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-05,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-06,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-09,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-10,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-11,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-12,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-13,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-16,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-17,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-18,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-19,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-20,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-23,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-24,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-25,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-26,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-27,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-06-30,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-07-01,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-07-02,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-07-03,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-07-04,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-07-07,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-07-08,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-07-09,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-07-10,3.0,0.0,0.0,0.0,,SARS
Republic of Korea,2003-07-11,3.0,0.0,0.0,0.0,,SARS
Romania,2003-03-27,3.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-03-28,3.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-03-29,3.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-03-31,3.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-01,3.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-02,3.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-03,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-04,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-05,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-07,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-08,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-09,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-10,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-11,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-12,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-14,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-15,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-16,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-17,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-18,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-19,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-21,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-22,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-23,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-24,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-25,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-26,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-28,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-29,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-04-30,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-01,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-02,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-03,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-05,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-06,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-07,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-08,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-09,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-10,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-12,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-13,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-14,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-15,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-16,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-17,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-19,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-20,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-21,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-22,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-23,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-24,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-26,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-27,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-28,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-29,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-30,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-05-31,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-02,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-03,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-04,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-05,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-06,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-09,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-10,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-11,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-12,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-13,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-16,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-17,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-18,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-19,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-20,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-23,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-24,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-25,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-26,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-27,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-06-30,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-07-01,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-07-02,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-07-03,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-07-04,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-07-07,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-07-08,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-07-09,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-07-10,1.0,0.0,0.0,0.0,Europe,SARS
Romania,2003-07-11,1.0,0.0,0.0,0.0,Europe,SARS
Russian Federation,2003-05-31,1.0,0.0,0.0,0.0,,SARS
Russian Federation,2003-06-02,1.0,0.0,0.0,0.0,,SARS
Russian Federation,2003-06-03,1.0,0.0,0.0,0.0,,SARS
Russian Federation,2003-06-04,1.0,0.0,0.0,0.0,,SARS
Russian Federation,2003-06-05,1.0,0.0,0.0,0.0,,SARS
Russian Federation,2003-06-06,1.0,0.0,0.0,0.0,,SARS
Russian Federation,2003-06-09,1.0,0.0,0.0,0.0,,SARS
Russian Federation,2003-06-10,1.0,0.0,0.0,0.0,,SARS
